Fiscal_Quarter,Revenue_USD
Q3-2024,3664.80852
Q4-2023,2097.66916
Q4-2024,1087.9226400000002
Q1-2024,8.359556399999999
Q2-2023,13.2861672
Q2-2024,2.7561204
Q3-2022,4.613472
Q3-2023,13.954104
Q3-2024,8.844033600000001
Q4-2022,1.822986
Q4-2023,9.1525392
Q4-2024,22.0030272
Q3-2023,320.32842800000003
Q1-2024,18025.476
Q1-2025,30550.96
Q1-2026,44751.985
Q2-2022,28012.096
Q2-2025,25870.827
Q3-2022,15415.656
Q3-2023,35111.75
Q3-2024,13176.405
Q1-2023,14.091950399999998
Q3-2022,1.8276786
Q4-2022,3.192561
Q1-2022,1600.9364100000005
Q1-2023,2276.73205
Q1-2025,7893.036620000001
Q1-2026,10356.84428
Q2-2023,5815.6296
Q2-2025,6227.56022
Q3-2026,2992.36392
Q4-2023,7697.32276
Q4-2026,7772.436839999999
Q1-2023,663.332544
Q1-2024,787.1286960000001
Q1-2026,696.5532000000001
Q3-2023,175.65735600000002
Q3-2026,410.233824
Q4-2024,511.29775200000006
Q2-2023,5041.038780000001
Q3-2023,2854.0269
Q4-2023,8358.93972
Q1-2023,263.40790000000004
Q2-2023,575.2901
Q2-2024,69.29440000000001
Q3-2023,48.18814000000001
Q3-2024,53.732
Q4-2022,139.07642
Q4-2023,201.37712
Q4-2024,1115.0888
Q1-2025,1400.56
Q2-2024,1056.165
Q2-2025,412.898
Q3-2024,2375.99
Q3-2025,1659.744
Q4-2025,2040.883
Q1-2025,2693.2156
Q2-2023,4727.503310000001
Q2-2025,11959.58464
Q3-2023,13635.519590000002
Q4-2023,1149.6273600000002
Q4-2024,5726.5482600000005
Q1-2026,10.849528799999998
Q2-2022,57.7829808
Q2-2023,16.4296512
Q3-2024,9.5344344
Q4-2022,22.1693832
Q1-2023,109.420074
Q2-2024,92.104
Q3-2023,517.438474
Q4-2022,256.48992
Q4-2023,205.62658800000003
Q4-2024,142.31808
Q3-2024,23157.623
Q4-2024,25983.373
Q1-2023,51.152232
Q1-2024,57.095484
Q1-2025,62.542308
Q2-2022,63.67452
Q2-2023,81.31317600000001
Q2-2024,10.11408
Q3-2023,25.90656
Q3-2025,6.670776000000001
Q4-2023,56.632032
Q4-2024,10.45008
Q1-2024,4264.5343
Q1-2025,3627.3666000000007
Q2-2024,1763.5344999999998
Q2-2025,1546.6113
Q3-2023,1357.5744
Q3-2024,5574.93105
Q4-2024,1603.8828
Q1-2024,943.179636
Q1-2025,877.20192
Q2-2024,176.42136399999998
Q2-2025,1435.1757000000002
Q3-2024,804.4200639999999
Q3-2025,776.7347700000001
Q4-2023,52.50056
Q4-2024,360.54347
Q1-2025,36406.40640000001
Q1-2028,34973.372200000005
Q2-2022,4324.969999999999
Q2-2024,37233.2584
Q2-2027,12584.3718
Q2-2028,39136.825
Q3-2025,22620.8892
Q3-2028,15018.69915
Q4-2022,2547.55475
Q4-2023,31716.7578
Q4-2026,3310.9271000000003
Q1-2026,397.18242
Q2-2025,148.725264
Q3-2025,313.06861200000003
Q4-2023,348.375552
Q4-2025,1122.7815
Q1-2022,2930.82772
Q1-2023,4202.72936
Q2-2022,1568.45072
Q2-2023,15887.76226
Q3-2023,4367.36752
Q4-2022,8674.0802
Q1-2025,1485.9846900000002
Q1-2027,2177.51004
Q2-2022,837.51408
Q2-2024,4753.06029
Q2-2025,657.97758
Q2-2026,2115.11223
Q3-2022,1566.08748
Q3-2026,837.216
Q3-2027,2654.3079
Q4-2026,1831.53258
Q1-2025,1478.4055
Q2-2023,1409.382
Q2-2024,1236.6698500000002
Q3-2023,1013.454
Q3-2024,3068.19435
Q4-2023,2942.5487000000003
Q4-2024,1757.5265500000005
Q1-2024,3202.0762200000004
Q1-2025,2445.63242
Q3-2024,5993.070720000001
Q4-2024,3579.2568
Q2-2024,0.5806019999999998
Q2-2025,2.0613336
Q2-2026,3.9290895
Q3-2022,1.3768013999999995
Q3-2024,3.3692807999999994
Q3-2025,0.2952287999999999
Q4-2023,5.739678
Q1-2022,54174.997
Q1-2023,24533.652
Q1-2024,166876.34999999998
Q1-2026,76842.885
Q2-2022,12743.169
Q2-2025,128414.644
Q3-2023,93684.79
Q3-2025,26821.88
Q4-2022,67453.497
Q4-2024,39631.208
Q1-2023,2456.688
Q2-2023,6169.137000000001
Q3-2022,14680.2214
Q1-2025,3.3065109
Q2-2024,4.7457663000000005
Q2-2025,2.3556610000000004
Q3-2025,1.9351035
Q4-2023,4.8592896
Q4-2024,1.7545836
Q1-2023,21660.675
Q2-2022,2218.6710000000003
Q2-2023,8066.099999999999
Q3-2022,3905.84
Q4-2022,6742.953
Q1-2023,5016.654619999999
Q2-2023,2324.28672
Q3-2022,22500.81148
Q4-2022,5800.12592
Q1-2022,810.6999999999999
Q1-2025,2159.17425
Q1-2026,2106.24
Q1-2027,816.6239999999999
Q2-2022,250.635
Q2-2023,1567.3000000000002
Q2-2024,1457.22825
Q2-2025,266.505
Q3-2023,903.96375
Q3-2025,1940.796
Q4-2024,258.598
Q1-2025,47340.00364
Q2-2025,73131.72643000001
Q3-2025,59646.75873
Q4-2024,8383.900680000002
Q1-2022,3875.975
Q1-2023,13347.465
Q1-2026,7821.79
Q1-2027,1655.399
Q2-2024,4187.253
Q2-2025,1652.5839999999998
Q3-2022,16823.22
Q4-2025,2392.195
Q1-2023,10672.036
Q1-2024,12631.144
Q2-2023,10847.969
Q3-2023,7478.638
Q4-2022,5638.56
Q4-2023,6847.36
Q1-2025,10755.2081
Q2-2024,932.3262
Q2-2025,6294.782
Q3-2024,1974.43545
Q4-2024,6892.313999999999
Q1-2023,619.94625
Q1-2024,834.9231
Q2-2023,282.1158
Q3-2024,538.62128
Q4-2023,845.5699599999999
Q1-2022,13690.08806
Q2-2022,2348.5158
Q2-2023,15133.41144
Q2-2024,11417.88846
Q2-2025,22126.05624
Q2-2026,12742.92876
Q2-2027,3426.26512
Q3-2023,2549.80024
Q3-2025,1841.36568
Q3-2026,15050.50628
Q3-2027,8371.641459999999
Q4-2023,20601.46606
Q4-2024,18724.66104
Q1-2022,16525.09651
Q1-2023,8717.6892
Q1-2025,8363.025000000001
Q1-2026,680.81073
Q2-2024,8572.77152
Q2-2025,6375.22688
Q3-2022,19881.48337
Q3-2023,5063.5623000000005
Q3-2024,8833.44938
Q3-2025,10781.46904
Q4-2023,1126.84745
Q4-2024,6769.894080000001
Q4-2025,2371.0377600000006
Q1-2023,1292.0666399999998
Q1-2025,2399.57876
Q1-2026,2110.2062
Q2-2023,3120.20926
Q2-2026,3328.89592
Q3-2025,531.3895600000001
Q3-2026,1637.0857199999998
Q4-2025,290.68236
Q1-2024,22822.883
Q2-2024,44732.455
Q1-2022,1708.658
Q1-2023,738.6066
Q1-2024,8255.71882
Q1-2025,665.8127400000001
Q2-2022,2278.18188
Q3-2022,215.61552
Q3-2024,1342.85101
Q3-2025,5236.483050000001
Q4-2022,391.54227
Q4-2023,137.70483
Q4-2024,3710.86888
Q4-2025,380.71044
Q1-2022,47925.7086
Q1-2026,15584.604180000002
Q2-2022,16465.18902
Q2-2024,11483.41269
Q3-2022,83641.57728
Q3-2023,38505.15361000001
Q3-2025,46404.68445
Q4-2023,32537.59872
Q1-2024,4046.4768
Q4-2023,258.096
Q2-2024,13321.47097
Q3-2024,1065.82707
Q1-2024,31284.299280000003
Q1-2025,56197.504960000006
Q2-2024,19408.10618
Q2-2025,16319.832070000002
Q3-2023,18667.994
Q3-2024,18851.6045
Q3-2025,49739.90351
Q1-2022,3813.1829700000008
Q1-2024,1449.9866700000002
Q2-2023,3161.037060000001
Q2-2024,3863.8647
Q2-2025,11117.08658
Q3-2024,7212.720750000001
Q3-2025,4295.799000000001
Q4-2025,5573.281180000001
Q1-2022,4292.0960000000005
Q1-2023,2289.323
Q1-2024,7552.238000000001
Q1-2025,3198.519
Q2-2022,6980.368
Q2-2023,5984.115
Q2-2025,5989.586
Q3-2025,1302.0
Q4-2024,1564.511
Q4-2025,853.432
Q2-2022,2934.217
Q3-2022,33334.984
Q2-2023,11274.969
Q3-2023,9840.28
Q1-2024,20969.59658
Q1-2025,39700.03123000001
Q2-2024,6805.4368
Q3-2024,32135.38545
Q4-2023,11116.38462
Q4-2024,16386.11606
Q1-2023,17.915615999999996
Q2-2023,33.499764
Q3-2023,5.9247000000000005
Q4-2022,59.138484000000005
Q4-2023,109.0647
Q1-2023,4836.582
Q1-2024,8880.734
Q2-2023,6359.722
Q3-2022,8912.384
Q3-2023,6662.435
Q4-2022,5851.331
Q4-2023,4474.989
Q1-2024,6120.426000000001
Q2-2023,987.5216
Q2-2024,634.8335500000001
Q3-2022,264.5643
Q3-2023,3257.99175
Q3-2024,485.78075
Q4-2023,1072.3245
Q4-2024,3943.2939000000006
Q2-2025,154.17084
Q3-2025,276.014268
Q4-2025,149.850672
Q1-2022,10352.172
Q1-2024,46468.852
Q1-2025,24535.709
Q1-2026,9480.4
Q2-2022,17147.424000000003
Q2-2023,14752.702
Q3-2023,24849.004
Q3-2024,16498.107
Q4-2023,3156.5040000000004
Q1-2025,2369.405
Q2-2022,566.356
Q2-2023,1116.28
Q2-2024,1563.607
Q2-2025,2657.34
Q3-2022,858.48
Q3-2023,3882.17
Q4-2022,3822.342
Q4-2023,558.77
Q3-2023,2440.637
Q4-2023,3923.9604
Q1-2023,1277.092
Q2-2022,6415.656
Q2-2023,2574.7560000000003
Q3-2022,6424.035
Q3-2023,392.445
Q4-2022,15358.904000000002
Q4-2023,379.908
Q3-2024,9460.74111
Q4-2024,2206.88267
Q1-2023,9550.464
Q1-2026,1382.37
Q2-2022,1291.693
Q2-2023,13248.637
Q2-2026,2007.423
Q3-2022,1183.0
Q1-2025,27846.346450000005
Q4-2024,14013.070500000002
Q1-2023,15115.887959999998
Q1-2025,1541.9234199999996
Q3-2022,1210.9758
Q4-2024,3842.14803
Q2-2023,166.099524
Q4-2023,13.065624
Q1-2023,12.8613267
Q2-2023,39.3209466
Q3-2023,25.8407141
Q1-2022,202.0
Q1-2023,380.445
Q1-2024,633.5455
Q2-2023,153.0375
Q3-2023,758.0330000000001
Q4-2024,49.81249999999999
Q1-2025,327.984216
Q3-2024,1480.230864
Q4-2024,1006.574632
Q1-2023,4.1019264
Q2-2022,27.586818000000005
Q3-2024,25.9637508
Q4-2022,21.5068212
Q4-2023,33.7435704
Q4-2024,22.0859172
Q4-2025,49.5934884
Q1-2023,12209.890060000002
Q1-2024,28483.599870000005
Q1-2027,11777.0576
Q1-2023,10673.403
Q2-2023,63688.058
Q1-2024,120960.19613
Q2-2024,57675.66377
Q1-2023,1607.8868
Q2-2022,239.5648
Q2-2023,1019.9856
Q3-2023,770.6508
Q4-2022,358.16640000000007
Q4-2023,1067.7712
Q3-2023,8383.999870000001
Q4-2023,4013.9544300000007
Q1-2025,4234.8135
Q3-2024,73084.45313000001
Q4-2024,56981.6139
Q1-2024,3310.984
Q2-2024,9243.89324
Q3-2024,3499.4014
Q4-2023,881.9778600000002
Q1-2022,29.8686
Q1-2024,272.0133
Q2-2023,26.3779
Q2-2024,64.9699
Q3-2022,312.9704
Q4-2023,386.9853
Q4-2024,101.2035
Q1-2023,6394.60494
Q1-2024,6516.91356
Q2-2023,13186.58526
Q3-2023,2154.5804
Q4-2022,12743.18381
Q4-2023,4080.35379
Q1-2022,52528.22052
Q1-2023,41381.80640000001
Q1-2026,26783.48436
Q2-2022,27295.9544
Q2-2024,52135.28424
Q2-2025,51874.76007000001
Q2-2026,6446.166260000001
Q3-2025,8869.16977
Q4-2023,15730.93995
Q4-2025,8016.16738
Q3-2024,79639.35779000001
Q4-2024,58895.36941000001
Q1-2024,12054.2331
Q2-2024,5784.98505
Q3-2024,19705.0152
Q1-2023,222.600744
Q1-2024,499.461552
Q2-2024,235.56933
Q3-2023,53.345844
Q4-2023,159.772608
Q1-2027,1162.642
Q2-2022,2226.315
Q2-2024,880.76
Q2-2025,1381.68
Q4-2022,1037.541
Q4-2025,830.076
Q1-2023,30.7571187
Q1-2025,30.8879571
Q1-2026,50.0685493
Q2-2025,26.2356864
Q3-2022,31.2950484
Q3-2023,30.278971800000004
Q3-2025,6.515547500000001
Q4-2023,17.0585723
Q1-2023,1502.1585880000002
Q1-2024,757.8363520000001
Q2-2024,65.02032000000001
Q3-2023,512.2219540000001
Q3-2024,421.8457160000001
Q4-2022,393.742396
Q4-2023,1009.666436
Q4-2024,291.708042
Q2-2022,116.949564
Q3-2022,129.76872
Q1-2025,40.436
Q1-2026,66.66
Q3-2022,293.084
Q3-2023,274.076
Q3-2025,66.704
Q3-2026,327.008
Q4-2022,72.908
Q4-2023,843.04
Q4-2025,740.212
Q2-2022,2462.7481800000005
Q3-2022,1605.9406
Q4-2022,10746.217350000004
Q1-2023,96.826752
Q1-2024,1195.095
Q2-2022,688.214604
Q2-2023,747.203112
Q2-2026,609.646464
Q3-2023,808.16814
Q1-2023,17.539849600000004
Q1-2025,9.7418576
Q2-2023,3.8961664
Q3-2025,3.2065632
Q4-2022,31.346150400000003
Q4-2024,24.9478768
Q4-2025,22.8011696
Q4-2026,32.2193184
Q1-2024,2652.2977
Q2-2024,4475.41315
Q3-2023,599.8824000000001
Q3-2024,2655.7674
Q4-2022,2616.328
Q4-2023,2680.964
Q4-2024,3623.5238
Q1-2023,9482.13672
Q1-2024,6050.72952
Q1-2026,8008.2954
Q3-2022,7301.262540000001
Q3-2023,5316.194869999999
Q3-2025,8353.28476
Q4-2023,17770.20351
Q1-2026,27.783168
Q3-2022,13.57998
Q3-2024,59.260644
Q4-2024,11.856564
Q4-2026,8.562456000000001
Q1-2022,90.50488
Q1-2024,1108.3621400000002
Q1-2026,1533.9711700000005
Q2-2023,123.73244000000004
Q2-2024,2696.1586000000007
Q3-2025,134.20407
Q3-2026,1569.84525
Q4-2022,2521.933
Q1-2023,10460.533200000002
Q1-2024,8441.039100000002
Q1-2025,6578.143000000001
Q2-2023,18328.4803
Q2-2024,1684.8416000000002
Q3-2023,9019.6938
Q3-2024,5464.97055
Q2-2024,60300.12026
Q3-2024,1602.02526
Q1-2023,508.17132
Q1-2024,1515.6679999999997
Q2-2023,3196.99388
Q3-2022,667.7760000000001
Q3-2023,3481.01698
Q3-2024,1856.68368
Q1-2023,5.8983034
Q2-2023,2.6340930000000005
Q4-2022,4.2094943
Q1-2023,2670.49575
Q1-2024,428.3020800000001
Q1-2025,984.06198
Q2-2025,3704.8077
Q3-2023,4333.5056700000005
Q4-2023,4962.022199999999
Q1-2024,17176.5766
Q1-2025,10333.90316
Q1-2026,1135.9296
Q1-2027,8506.03656
Q1-2029,1459.67072
Q2-2024,9826.9595
Q3-2024,22927.15064
Q4-2025,5554.76856
Q1-2026,2318.4300000000003
Q2-2025,1579.5538800000002
Q3-2022,2879.54892
Q3-2023,451.4562
Q3-2024,1768.634
Q4-2022,760.0373800000001
Q4-2024,734.3428100000001
Q4-2026,995.061
Q1-2023,1211.284
Q1-2025,2550.3308
Q2-2023,147.07640000000004
Q2-2024,984.06
Q2-2025,547.0740000000001
Q3-2023,200.69280000000003
Q3-2024,1699.191
Q3-2025,156.681
Q4-2022,263.376
Q4-2023,316.386
Q4-2024,654.3808
Q1-2023,2700.4784400000003
Q1-2024,409.04136
Q2-2022,1426.02255
Q2-2023,279.44973
Q3-2022,3632.39073
Q3-2023,1230.51474
Q4-2022,1288.2507300000002
Q1-2023,476.452
Q2-2023,2149.917
Q2-2024,2318.743
Q3-2023,1268.124
Q4-2022,4273.397
Q4-2023,473.375
Q1-2022,669.4380000000001
Q1-2023,10657.60254
Q1-2024,7509.348540000001
Q2-2023,8765.53245
Q2-2025,24522.99084
Q3-2023,6949.636920000001
Q3-2024,3743.0424
Q1-2025,608.13018
Q4-2023,8125.832520000001
Q4-2024,7019.07741
Q4-2025,4553.85888
Q1-2022,9128.9898
Q1-2026,13917.0328
Q2-2023,4449.62416
Q2-2024,25058.65855
Q2-2025,26517.213710000004
Q3-2022,1346.53804
Q3-2023,17318.43557
Q4-2022,13279.728330000002
Q1-2025,35576.71819
Q2-2025,24489.53576
Q1-2022,6211.36685
Q1-2023,10.0166703
Q1-2024,7.109684399999999
Q3-2024,8.4212583
Q4-2022,5.2118248000000005
Q4-2023,7.4131512
Q1-2024,498.8444999999999
Q2-2023,1100.397804
Q2-2024,405.645504
Q2-2025,837.421376
Q4-2024,452.81412
Q1-2023,402.23
Q2-2022,1102.742
Q3-2022,1802.711
Q4-2022,394.36800000000005
Q1-2023,17589.375
Q2-2023,3819.926
Q2-2024,17874.551
Q3-2023,50538.499
Q3-2024,32071.212
Q4-2022,33945.144
Q4-2024,8569.329
Q1-2023,205.362432
Q2-2023,68.731648
Q3-2022,25.1136
Q3-2023,83.918336
Q3-2024,194.629632
Q3-2025,235.76
Q4-2022,479.0784
Q4-2024,271.36
Q1-2024,43.540416
Q2-2023,147.000048
Q3-2023,305.14069200000006
Q4-2023,276.978192
Q2-2022,24.313971700000003
Q2-2023,4.7512179
Q2-2024,7.322959300000001
Q2-2026,14.1541386
Q3-2024,2.6288656
Q3-2026,5.0071311000000005
Q4-2025,10.8978046
Q4-2026,24.0287058
Q1-2024,4553.55236
Q2-2024,144.474148
Q1-2023,58.295336
Q1-2024,224.52525
Q1-2025,233.26933
Q3-2022,103.5184
Q4-2022,29.443584
Q4-2023,336.651952
Q4-2024,86.21613
Q1-2023,9433.72546
Q2-2023,18614.88811
Q3-2023,5632.57064
Q4-2022,5380.9125300000005
Q1-2023,33788.094600000004
Q1-2024,53951.5405
Q3-2024,39118.04195
Q4-2022,11222.2097
Q4-2023,68335.38595
Q4-2024,2961.9531500000003
Q1-2025,379.7997
Q2-2023,46.609640000000006
Q2-2024,243.66398
Q2-2025,106.58830000000002
Q3-2022,290.20964000000004
Q3-2023,345.38364000000007
Q3-2024,98.32494
Q4-2022,28.017360000000004
Q1-2025,0.8601527
Q2-2026,4.145757000000001
Q3-2023,0.3276987999999999
Q3-2024,1.9917568
Q4-2022,7.809579800000001
Q4-2024,2.162732
Q4-2026,1.8946268
Q1-2024,3932.05374
Q1-2026,1836.66555
Q2-2026,4033.28808
Q3-2024,3845.86083
Q3-2026,4976.67618
Q4-2023,3740.22522
Q4-2024,4191.11658
Q4-2025,342.88353
Q1-2023,673.30824
Q1-2024,2801.07612
Q1-2025,1149.81496
Q2-2022,5619.958859999999
Q2-2025,5699.44818
Q3-2023,8753.73528
Q3-2024,8323.42824
Q4-2022,6508.197139999999
Q4-2024,1009.45472
Q1-2025,24258.95397
Q2-2025,12242.43526
Q3-2023,7521.35246
Q3-2024,15068.67933
Q3-2025,5016.03732
Q4-2024,11065.20724
Q1-2022,3.2415786
Q1-2023,6.3435204
Q1-2025,3.3172589999999995
Q1-2026,7.254808199999999
Q2-2025,0.4382531999999999
Q3-2023,0.3551333999999999
Q3-2026,0.6077295
Q4-2024,4.795439999999999
Q1-2025,182.220096
Q3-2024,174.14059200000003
Q4-2024,152.349264
Q1-2024,17.959856200000004
Q2-2023,22.668525
Q2-2024,66.4992526
Q3-2023,38.226501500000005
Q4-2023,66.1947924
Q1-2022,811.73016
Q1-2023,3175.58934
Q1-2024,2347.9848
Q1-2026,879.3662400000001
Q2-2022,3036.2202
Q3-2022,241.98264
Q3-2024,1381.55598
Q4-2023,1454.9746500000003
Q4-2024,1387.8027000000002
Q1-2022,220.6132852
Q1-2023,165.80175150000002
Q1-2024,23.41493
Q1-2025,22.71885
Q2-2022,79.2121022
Q2-2023,202.1855297
Q2-2024,229.8156014
Q2-2025,97.3734762
Q2-2026,42.17057460000001
Q3-2024,46.4531991
Q4-2023,222.9212139
Q4-2025,110.8498314
Q2-2024,929.5759800000002
Q2-2025,3848.3289300000006
Q3-2025,3614.38332
Q4-2023,376.6604
Q4-2024,396.0515
Q1-2022,25278.48658
Q2-2022,1302.26976
Q1-2023,2450.0488600000003
Q1-2024,856.62976
Q1-2026,2634.5226600000005
Q2-2024,690.47216
Q3-2022,803.9155600000001
Q3-2024,453.90240000000006
Q3-2025,4842.299840000001
Q4-2025,2916.7299000000003
Q1-2025,7.3921128
Q4-2024,8.6908752
Q1-2022,7305.65088
Q1-2023,33859.85156
Q1-2024,30405.859560000004
Q1-2025,16766.362559999998
Q2-2022,8103.30089
Q2-2023,3497.61162
Q2-2024,5780.2591
Q2-2025,4406.668350000001
Q3-2023,3107.4548400000003
Q3-2025,15568.21167
Q4-2023,17235.27184
Q2-2023,168.6560448
Q2-2025,300.3741655
Q3-2023,436.0717311
Q3-2024,163.2062648
Q3-2025,303.567687
Q4-2023,110.884531
Q4-2025,86.330706
Q1-2023,24240.895860000004
Q1-2024,6033.45738
Q1-2025,10916.99746
Q2-2023,13642.055230000002
Q2-2024,5409.05306
Q3-2024,12134.70949
Q4-2023,13846.309240000002
Q4-2024,1500.3337700000002
Q1-2024,5092.52076
Q4-2023,2367.28683
Q1-2023,5592.486980000001
Q2-2023,15646.248040000002
Q3-2025,36611.966790000006
Q4-2025,6606.0551700000005
Q1-2024,4569.394179999999
Q2-2024,7095.17254
Q3-2024,5259.5204
Q1-2024,43961.74811
Q1-2025,55801.1439
Q2-2022,18368.244
Q2-2024,81940.39248000001
Q3-2024,77478.57122000001
Q4-2022,23423.664000000004
Q4-2023,64919.3754
Q4-2024,51707.47559
Q1-2024,819.718524
Q1-2026,151.101194
Q1-2028,113.047104
Q2-2025,70.48322399999999
Q3-2022,304.29537600000003
Q3-2024,1016.597436
Q3-2027,197.479908
Q4-2024,65.181618
Q1-2022,16832.242179999997
Q1-2025,2233.47915
Q1-2026,7673.176170000001
Q2-2022,24737.7458
Q2-2025,17870.52306
Q2-2026,2040.2296
Q3-2024,11147.033840000002
Q1-2025,2760.092
Q2-2024,14572.878
Q2-2025,5876.29
Q3-2024,11884.491
Q3-2025,7773.552
Q4-2024,1334.612
Q1-2024,974.1186
Q1-2026,5919.598
Q1-2027,5913.408
Q2-2027,4339.6668
Q3-2024,1742.7916000000002
Q3-2026,5627.156400000001
Q4-2022,4559.045999999999
Q4-2025,8618.458999999999
Q1-2022,3847.9168
Q2-2022,1925.586
Q2-2024,5583.18345
Q3-2022,5439.290999999999
Q3-2024,2340.6110000000003
Q4-2024,2987.244
Q1-2026,37816.1875
Q1-2027,21872.829440000005
Q1-2028,12401.144730000002
Q2-2025,51350.51694
Q2-2028,26305.3188
Q3-2023,19970.07639
Q3-2025,55469.17895
Q4-2026,14627.06752
Q4-2029,28204.94028
Q1-2022,14785.82
Q2-2022,50318.911
Q1-2024,13724.13055
Q1-2025,2608.52865
Q2-2024,8416.34105
Q4-2023,3073.9839
Q4-2024,415.4696
Q1-2022,48.699324
Q1-2024,23.935824
Q2-2023,74.702664
Q2-2025,19.716984
Q3-2022,89.42934599999998
Q3-2023,88.52887799999999
Q3-2024,21.94614
Q3-2025,60.70642199999999
Q4-2022,16.20729
Q4-2023,44.80065
Q4-2025,41.095296
Q2-2023,4479.2447
Q1-2023,10565.646
Q1-2024,1796.86726
Q2-2023,17404.79482
Q3-2023,6690.05288
Q4-2023,6256.51426
Q1-2025,29.0531376
Q2-2024,32.7183192
Q2-2025,53.98640639999999
Q2-2026,9.9144576
Q3-2024,63.208378800000006
Q3-2025,33.679494
Q4-2022,36.8684784
Q4-2023,60.9046668
Q4-2024,16.194816
Q4-2025,24.6667788
Q1-2024,13158.57447
Q2-2024,6135.139800000001
Q3-2024,2066.61456
Q4-2023,7036.301520000001
Q1-2025,8213.83605
Q2-2025,7790.5296
Q3-2022,5456.650079999999
Q3-2023,2421.02168
Q3-2024,3230.06712
Q3-2025,8515.82143
Q3-2026,5306.71086
Q4-2022,4191.51191
Q4-2024,1860.72936
Q4-2025,14101.71892
Q1-2025,204.02712
Q3-2023,705.2848
Q4-2023,121.79200000000002
Q1-2023,5504.36034
Q2-2023,3171.58878
Q4-2022,1264.63806
Q1-2023,319.64814
Q1-2024,121.50432
Q1-2026,45.89046
Q2-2024,60.89580000000001
Q2-2025,134.7528
Q3-2022,100.15544
Q3-2024,592.5473400000001
Q4-2024,335.17568000000006
Q1-2024,654.5753500000001
Q1-2025,4270.5208
Q2-2027,662.29345
Q3-2022,4284.228
Q3-2025,454.8362
Q3-2026,679.8870000000001
Q4-2025,4336.232550000001
Q1-2022,27806.58205
Q2-2022,18431.29145
Q1-2023,1.1048
Q1-2024,1.2525342
Q2-2023,1.8520215
Q2-2024,1.0047375
Q3-2023,0.2128668
Q3-2024,1.5520768
Q4-2022,4.5415768
Q4-2023,1.023104
Q2-2022,14504.67033
Q1-2023,11348.235250000002
Q1-2024,11284.210830000002
Q2-2024,6926.187000000001
Q3-2023,9753.145600000002
Q3-2024,4242.5416000000005
Q4-2022,7088.43132
Q4-2023,6748.908310000001
Q1-2024,85.38642
Q1-2025,278.37837
Q2-2024,256.84263
Q2-2025,118.50834600000002
Q3-2023,304.784964
Q3-2024,176.61564
Q4-2023,421.261074
Q4-2024,234.0252
Q1-2023,21.4616544
Q1-2024,3.798565
Q1-2026,13.2296994
Q2-2022,16.736734000000002
Q2-2023,41.9789304
Q2-2024,44.434065
Q3-2025,5.7965787
Q3-2026,48.6642708
Q4-2023,18.2852916
Q4-2024,52.951641
Q4-2026,26.2044035
Q4-2023,5245.063320000001
Q1-2024,136.60374000000002
Q2-2023,204.29388000000003
Q2-2024,307.37378
Q3-2023,15.68532
Q3-2024,402.4122200000001
Q4-2024,272.9594
Q1-2022,78.697008
Q1-2026,239.953476
Q2-2023,147.544632
Q3-2024,82.861128
Q3-2026,145.37712
Q4-2023,15.204816
Q1-2022,2485.49868
Q1-2024,4078.27578
Q1-2025,1315.7578
Q2-2023,674.7759000000001
Q3-2022,1169.01376
Q3-2023,2360.64571
Q3-2024,895.5013499999999
Q4-2022,3155.73679
Q4-2024,1727.9006399999998
Q1-2025,61.1639
Q2-2022,44.534314
Q2-2023,270.42558
Q2-2024,511.699664
Q3-2024,134.718398
Q4-2025,77.00120600000001
Q1-2025,8537.79564
Q2-2025,2457.7861
Q1-2023,339.076
Q1-2024,1087.665
Q3-2022,203.633
Q3-2023,2311.869
Q4-2022,6030.762
Q1-2023,1210.81778
Q3-2022,8595.117610000001
Q4-2022,7670.96111
Q1-2024,3102.076
Q2-2024,2043.959
Q4-2023,4321.848
Q1-2023,514.665756
Q4-2022,131.972984
Q1-2022,100610.13375
Q1-2023,26396.72947
Q1-2024,22516.73604
Q2-2025,56337.72256
Q3-2024,100939.63966
Q4-2022,7206.40311
Q4-2023,6564.36586
Q1-2023,1827.918
Q2-2023,944.128
Q2-2025,1058.858
Q3-2023,376.277
Q3-2025,3466.272
Q4-2023,2195.953
Q4-2024,1166.832
Q1-2022,1766.415488
Q2-2022,834.4698559999999
Q2-2024,52.20882
Q2-2026,27.877824
Q3-2022,97.00836
Q3-2025,79.62332400000001
Q3-2026,60.82470000000001
Q4-2023,77.86321199999999
Q4-2024,53.896752000000006
Q4-2025,63.92556
Q4-2026,9.48408
Q2-2023,1791.847592
Q3-2023,650.6517719999999
Q4-2023,639.1522860000001
Q1-2024,37.217856
Q1-2026,178.501428
Q2-2024,210.548196
Q2-2025,184.837932
Q2-2026,159.054
Q3-2025,131.45328
Q3-2026,158.936652
Q4-2022,174.106044
Q4-2023,78.163272
Q4-2025,233.32656
Q1-2025,836.4083720000001
Q2-2025,1007.655576
Q4-2024,2016.287582
Q1-2023,40454.51387999999
Q1-2024,27075.64392
Q2-2023,10570.60992
Q2-2024,67201.25
Q4-2023,29622.61736
Q1-2023,5578.7897
Q2-2023,11802.388760000002
Q3-2023,7588.108740000001
Q4-2022,8112.83608
Q1-2022,6960.24468
Q2-2022,3314.28915
Q1-2023,10877.607
Q2-2023,9034.1823
Q2-2024,9830.02475
Q3-2023,810.6059
Q3-2024,8288.776600000001
Q4-2023,7745.095799999999
